aggregated_date,id,protocol_name,category,type,chain_name,total_quantity,total_value_usd
2022-11-01,2314,Gate-io,CEX,Trading & Exchanges,Avalanche,4766.976000000001,3091873.9540200005
2022-11-01,2314,Gate-io,CEX,Trading & Exchanges,Bitcoin,4766.976000000001,3091873.95402
2022-11-01,2314,Gate-io,CEX,Trading & Exchanges,Optimism,4766.976000000001,3091873.95402
2022-11-01,2314,Gate-io,CEX,Trading & Exchanges,Arbitrum,4766.976000000001,3091873.95402
2022-11-01,2314,Gate-io,CEX,Trading & Exchanges,Ripple,4766.976000000001,3091873.9540200005
2022-11-01,2314,Gate-io,CEX,Trading & Exchanges,Ethereum,4766.976000000001,3091873.95402
2022-11-01,2314,Gate-io,CEX,Trading & Exchanges,Solana,4766.976000000001,3091873.95402
2022-11-01,2314,Gate-io,CEX,Trading & Exchanges,Cardano,4766.976000000001,3091873.95402
2022-11-01,2611,Balancer V2,Dexes,Trading & Exchanges,Avalanche,69615.53274000002,50926806.559080005
2022-11-01,2611,Balancer V2,Dexes,Trading & Exchanges,Ethereum,69615.53274000001,50926806.559080005
2022-11-01,2611,Balancer V2,Dexes,Trading & Exchanges,Polygon zkEVM,69615.53274000002,50926806.55908002
2022-11-01,2611,Balancer V2,Dexes,Trading & Exchanges,Arbitrum,69615.53274000001,50926806.559080005
2022-11-01,2611,Balancer V2,Dexes,Trading & Exchanges,Polygon,69615.53274,50926806.55908
2022-11-01,2611,Balancer V2,Dexes,Trading & Exchanges,xDai,69615.53274000004,50926806.55908001
2022-11-01,2611,Balancer V2,Dexes,Trading & Exchanges,Base,69615.53274000001,50926806.55908001
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",borrowed,6081742.94958,3528687167.01528
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Avalanche,6081742.949579999,3528687167.015281
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Avalanche-borrowed,6081742.949579999,3528687167.0152807
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,6081742.94958,3528687167.01528
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,6081742.949580002,3528687167.0152802
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum,6081742.949579999,3528687167.01528
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",pool2,6081742.949580001,3528687167.01528
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,6081742.94958,3528687167.0152793
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Polygon,6081742.949580001,3528687167.015279
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Polygon-borrowed,6081742.94958,3528687167.015281
2022-12-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",staking,6081742.94958,3528687167.01528
2022-12-01,114,Compound,Lending,"Lending, Borrowing & Real World Assets",Ethereum,138288.20676000006,80616155.54868001
2022-12-01,114,Compound,Lending,"Lending, Borrowing & Real World Assets",borrowed,138288.2067600001,80616155.54868001
2022-12-01,114,Compound,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,138288.2067600001,80616155.54868002
2022-12-01,116,Balancer V1,Dexes,Trading & Exchanges,Ethereum,57439.53654000001,33456189.141540013
2022-12-01,126,Loopring,Dexes,Trading & Exchanges,Ethereum,1310.4665399999992,764592.00486
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Polygon,0.1479,82.96614000000001
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Arbitrum,0.1479,82.96613999999998
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,zkSync Era,0.14790000000000003,82.96614
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Velas,0.1479,82.96614
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Avalanche,0.1479,82.96614000000001
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Optimism,0.14789999999999998,82.96614
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Oasis,0.14789999999999998,82.96614
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Ethereum,0.14790000000000003,82.96613999999998
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Linea,0.1479,82.96614
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Bittorrent,0.1479,82.96613999999998
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Fantom,0.1479,82.96613999999998
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Aurora,0.14790000000000003,82.96614
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Cronos,0.14790000000000003,82.96614000000001
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Binance,0.14790000000000003,82.96614000000002
2022-12-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Scroll,0.14790000000000003,82.96613999999997
2022-12-01,129,xDAI Stake Bridge,Chain,"Infrastructure, Services & Financial Products",Ethereum,4338.726179999997,2402823.677880001
2022-12-01,138,Hakka Finance,Derivatives,Trading & Exchanges,staking,45515.53961999999,26561113.120499995
2022-12-01,138,Hakka Finance,Derivatives,Trading & Exchanges,pool2,45515.53961999998,26561113.120500002
2022-12-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Ethereum-staking,45515.539619999974,26561113.120500002
2022-12-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Ethereum-pool2,45515.53961999998,26561113.120500002
2022-12-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Binance-staking,45515.539619999974,26561113.120500002
2022-12-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Binance,45515.53961999999,26561113.12050001
2022-12-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Ethereum,45515.53961999998,26561113.120499995
2022-12-01,151,rhino.fi,Dexes,Trading & Exchanges,Ethereum,7551.451199999996,4406647.314540001
2022-12-01,151,rhino.fi,Dexes,Trading & Exchanges,Polygon,7551.451199999995,4406647.31454
2022-12-01,151,rhino.fi,Dexes,Trading & Exchanges,Arbitrum,7551.451199999995,4406647.31454
2022-12-01,162,Bancor V2.1,Dexes,Trading & Exchanges,Ethereum,55296.832620000016,32234321.068560004
2022-12-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum-staking,18212.658120000007,10634207.752680006
2022-12-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum,18212.658120000004,10634207.752680002
2022-12-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",staking,18212.65812000001,10634207.752680002
2022-12-01,172,Index Coop,Indexes,"Infrastructure, Services & Financial Products",Ethereum,747779.4845400001,436223387.5652401
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",pool2,0.3831600000000002,223.83408
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,0.3831600000000002,223.83407999999994
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum,0.3831600000000003,223.83408000000003
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",borrowed,0.3831600000000002,223.83407999999997
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance,0.3831600000000003,223.83408000000006
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-pool2,0.3831600000000003,223.83408000000003
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-staking,0.38316000000000033,223.83408
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,0.3831600000000003,223.83408
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-pool2,0.3831600000000002,223.83408000000003
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",staking,0.38316000000000033,223.83408000000009
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon,0.3831600000000003,223.83408000000006
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,0.38316000000000017,223.83408000000006
2022-12-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-staking,0.3831600000000003,223.83408000000006
2022-12-01,188,Indexed Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,615.5132400000002,359130.36516
2022-12-01,189,1inch Network,Dexes,Trading & Exchanges,Binance,34.67040000000001,20233.966979999997
2022-12-01,189,1inch Network,Dexes,Trading & Exchanges,Ethereum,34.67040000000001,20233.966979999994
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",borrowed,894.6562799999994,522076.4921400001
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",staking,894.6562799999996,522076.4921400001
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Optimism-borrowed,894.6562799999995,522076.4921400001
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,894.6562799999994,522076.4921400002
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,894.6562799999995,522076.4921400001
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Polygon,894.6562799999994,522076.49214000005
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Arbitrum,894.6562799999994,522076.49214000005
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Polygon-borrowed,894.6562799999995,522076.49214
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Optimism,894.6562799999994,522076.49214000016
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Binance,894.6562799999995,522076.49214000005
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Arbitrum-borrowed,894.6562799999994,522076.49214
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Binance-borrowed,894.6562799999994,522076.4921400001
2022-12-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Ethereum,894.6562799999994,522076.49214000005
2022-12-01,221,Defi Swap,Dexes,Trading & Exchanges,Ethereum,29.34672000000001,17104.91616
2022-12-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Ethereum,17.66814,10307.835480000002
2022-12-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",OKExChain,17.668139999999998,10307.83548
2022-12-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Polygon,17.668139999999998,10307.83548
2022-12-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Avalanche,0.07068000000000006,41.77278
2022-12-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",zkSync Era,0.07068000000000005,41.77277999999998
2022-12-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,0.07068000000000005,41.77278000000001
2022-12-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon,17082.321359999998,9939465.051300002
2022-12-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,17082.321359999994,9939465.0513
2022-12-01,229,Gnosis Protocol v1,Prediction Market,"Infrastructure, Services & Financial Products",Ethereum,63.75186000000004,37744.5438
2022-12-01,230,IDEX,Dexes,Trading & Exchanges,Ethereum,31.510260000000017,18392.158499999998
2022-12-01,230,IDEX,Dexes,Trading & Exchanges,Polygon,31.510260000000027,18392.158499999998
2022-12-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Ethereum,5846.964179999998,3414988.44564
2022-12-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Binance,5846.964179999999,3414988.445640001
2022-12-01,266,Set Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,749869.7018399999,437610910.12074
2022-12-01,344,ZKSwap,Chain,"Infrastructure, Services & Financial Products",Ethereum,5.412599999999998,3158.8044000000004
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Moonbeam,13.673520000000002,7960.235580000002
2022-12-01,355,Gamma,Liquidity manager,Asset Management,op_bnb,13.67352,7960.235579999999
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Fantom,13.673520000000003,7960.2355800000005
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Base,13.673520000000002,7960.23558
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Celo,13.67352,7960.235580000002
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Ethereum-staking,13.673520000000002,7960.2355800000005
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Kava,13.673520000000003,7960.2355800000005
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Mantle,13.673519999999998,7960.235579999999
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Polygon,13.673520000000003,7960.23558
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Optimism,13.673519999999996,7960.235580000002
2022-12-01,355,Gamma,Liquidity manager,Asset Management,staking,13.67352,7960.235580000002
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Rollux,13.673520000000005,7960.23558
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Arbitrum,13.673519999999998,7960.2355800000005
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Binance,13.673520000000002,7960.2355800000005
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Polygon zkEVM,13.673520000000002,7960.2355800000005
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Ethereum,13.673519999999998,7960.23558
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Avalanche,13.673520000000003,7960.235580000001
2022-12-01,355,Gamma,Liquidity manager,Asset Management,Linea,13.673520000000003,7960.23558
2022-12-01,400,Amun,Indexes,"Infrastructure, Services & Financial Products",Solana,2702.284800000003,1602835.2481799999
2022-12-01,400,Amun,Indexes,"Infrastructure, Services & Financial Products",Polygon,2702.284800000002,1602835.2481800003
2022-12-01,400,Amun,Indexes,"Infrastructure, Services & Financial Products",Ethereum,2702.284800000002,1602835.2481799999
2022-12-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum-pool2,18.70602,10915.766160000001
2022-12-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum,18.70602,10915.766160000001
2022-12-01,405,Tokenlon,Dexes,Trading & Exchanges,staking,18.70602,10915.766160000001
2022-12-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum-staking,18.70602,10915.766160000003
2022-12-01,405,Tokenlon,Dexes,Trading & Exchanges,pool2,18.70602,10915.76616
2022-12-01,466,Vanilla,Derivatives,Trading & Exchanges,Ethereum,314.01822000000004,183245.01390000005
2022-12-01,515,Wrap Protocol,Synthetics,Asset Management,Ethereum,159.09138,92837.47794000001
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Binance-pool2,60.71519999999996,38529.488939999996
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Binance-staking,60.71519999999996,38529.48893999999
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum-pool2,60.715199999999946,38529.48894
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Heco-pool2,60.71519999999998,38529.48893999998
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Binance,60.71519999999994,38529.48894
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",staking,60.715199999999946,38529.488939999996
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,60.71519999999994,38529.488939999996
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",pool2,60.71519999999995,38529.48893999999
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Heco-staking,60.71519999999994,38529.48894
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Avalanche,60.71519999999994,38529.48894
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Avalanche-pool2,60.71519999999998,38529.48893999998
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Avalanche-staking,60.7152,38529.488939999996
2022-12-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum-staking,60.71519999999996,38529.48894000001
2022-12-01,699,Polly Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon-pool2,0.14328000000000002,82.43562000000001
2022-12-01,699,Polly Finance,Indexes,"Infrastructure, Services & Financial Products",pool2,0.14328000000000002,82.43562000000004
2022-12-01,699,Polly Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon,0.14327999999999996,82.43562
2022-12-01,792,Pinyottas,NFT Marketplace,Trading & Exchanges,Ethereum,0.1860000000000001,108.54024000000004
2022-12-01,903,MiniSwap,Dexes,Trading & Exchanges,Ethereum,20.842139999999983,11754.14592
2022-12-01,1183,Euler,Lending,"Lending, Borrowing & Real World Assets",Ethereum,779.8849200000005,428252.7168600001
2022-12-01,1183,Euler,Lending,"Lending, Borrowing & Real World Assets",borrowed,779.8849200000005,428252.71686000004
2022-12-01,1183,Euler,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,779.8849200000001,428252.71686
2022-12-01,1185,MarginSwap,Dexes,Trading & Exchanges,Avalanche,12.969779999999984,7568.869139999997
2022-12-01,1185,MarginSwap,Dexes,Trading & Exchanges,Binance,12.969779999999982,7568.869139999999
2022-12-01,1185,MarginSwap,Dexes,Trading & Exchanges,Polygon,12.969779999999982,7568.869139999998
2022-12-01,1185,MarginSwap,Dexes,Trading & Exchanges,Ethereum,12.969779999999982,7568.86914
2022-12-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Ethereum,7.211220000000005,4207.7316599999995
2022-12-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Avalanche,7.211220000000008,4207.73166
2022-12-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Arbitrum,7.211220000000007,4207.73166
2022-12-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Polygon,7.211220000000006,4207.73166
2022-12-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Optimism,7.211220000000006,4207.7316599999995
2022-12-01,1613,Nested,Services,"Infrastructure, Services & Financial Products",Binance,7.211220000000005,4207.7316599999995
2022-12-01,1771,Arch,Indexes,"Infrastructure, Services & Financial Products",Ethereum,1804.07742,1055755.0052399999
2022-12-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,94899.78444000002,55378735.52826001
2022-12-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",borrowed,94899.78444,55378735.52826001
2022-12-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum,94899.78444000002,55378735.52825999
2022-12-01,1995,Bancor V3,Dexes,Trading & Exchanges,Ethereum,24745.659600000014,14542791.414480006
2022-12-01,2068,Powaa Protocol,Services,"Infrastructure, Services & Financial Products",Ethereum,6.058020000000007,3535.21362
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Celo,3.2400000000000024,1857.0551999999993
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Avalanche,3.240000000000002,1857.0551999999996
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Fantom,3.2400000000000024,1857.0551999999996
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Ethereum,3.2400000000000024,1857.0551999999996
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Moonriver,3.240000000000002,1857.0551999999993
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Binance,3.2400000000000024,1857.0551999999993
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Arbitrum,3.240000000000002,1857.0551999999998
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,xDai,3.2400000000000024,1857.0551999999993
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Optimism,3.2400000000000024,1857.0551999999996
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Moonbeam,3.2400000000000024,1857.0551999999996
2022-12-01,2190,Sushi BentoBox,Yield,Asset Management,Polygon,3.2400000000000024,1857.0551999999998
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Ethereum,4338247.546199999,2517153201.2160597
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,zkSync Era,4338247.5462,2517153201.2160597
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Celo,4338247.5462,2517153201.2160597
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Optimism,4338247.5462,2517153201.2160606
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Moonbeam,4338247.546200001,2517153201.2160597
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Avalanche,4338247.546200001,2517153201.2160606
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Binance,4338247.546199999,2517153201.21606
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Arbitrum,4338247.546199999,2517153201.2160597
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Base,4338247.546199999,2517153201.2160606
2022-12-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Polygon,4338247.5462,2517153201.21606
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Arbitrum,5436498.259379998,3188252950.055518
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Polkadot,5436498.259379999,3188252950.0555186
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Tron,5436498.259379999,3188252950.0555196
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Binance,5436498.259379999,3188252950.0555196
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Optimism,5436498.259379998,3188252950.05552
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Algorand,5436498.259379999,3188252950.055519
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Aptos,5436498.259379999,3188252950.055519
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Litecoin,5436498.259379999,3188252950.0555205
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Bitcoin,5436498.259379997,3188252950.055519
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Polygon,5436498.259379998,3188252950.05552
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Avalanche,5436498.25938,3188252950.0555205
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Ripple,5436498.259380001,3188252950.05552
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Solana,5436498.25938,3188252950.055519
2022-12-01,2269,Binance CEX,CEX,Trading & Exchanges,Ethereum,5436498.259379998,3188252950.055519
2022-12-01,2270,Crypto-com,CEX,Trading & Exchanges,Binance,404891.2325999999,235254995.88851994
2022-12-01,2270,Crypto-com,CEX,Trading & Exchanges,Ethereum,404891.2326,235254995.88852003
2022-12-01,2270,Crypto-com,CEX,Trading & Exchanges,Optimism,404891.2325999999,235254995.88851997
2022-12-01,2270,Crypto-com,CEX,Trading & Exchanges,Avalanche,404891.2325999999,235254995.88852006
2022-12-01,2270,Crypto-com,CEX,Trading & Exchanges,Polygon,404891.2325999999,235254995.88852003
2022-12-01,2270,Crypto-com,CEX,Trading & Exchanges,Fantom,404891.23259999993,235254995.88852003
2022-12-01,2270,Crypto-com,CEX,Trading & Exchanges,Bitcoin,404891.23259999993,235254995.88852012
2022-12-01,2270,Crypto-com,CEX,Trading & Exchanges,Arbitrum,404891.2325999999,235254995.88852003
2022-12-01,2274,Kucoin,CEX,Trading & Exchanges,Bitcoin,136872.67919999998,73760118.70902
2022-12-01,2274,Kucoin,CEX,Trading & Exchanges,Kucoin,136872.67919999998,73760118.70902
2022-12-01,2274,Kucoin,CEX,Trading & Exchanges,EOS,136872.67919999998,73760118.70902
2022-12-01,2274,Kucoin,CEX,Trading & Exchanges,Tron,136872.67919999998,73760118.70902
2022-12-01,2274,Kucoin,CEX,Trading & Exchanges,Optimism,136872.67919999998,73760118.70902
2022-12-01,2274,Kucoin,CEX,Trading & Exchanges,Arbitrum,136872.67919999998,73760118.70902
2022-12-01,2274,Kucoin,CEX,Trading & Exchanges,Algorand,136872.6792,73760118.70902002
2022-12-01,2274,Kucoin,CEX,Trading & Exchanges,Ethereum,136872.67919999998,73760118.70902002
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Zilliqa,161363.05739999993,94003502.72622003
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Litecoin,161363.05740000002,94003502.72622001
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Solana,161363.05740000002,94003502.72622
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Aptos,161363.05740000002,94003502.72622
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Near,161363.05740000005,94003502.72622
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Avalanche,161363.0574,94003502.72622001
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Polkadot,161363.05739999996,94003502.72622
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Polygon,161363.05739999996,94003502.72622
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Algorand,161363.05739999996,94003502.72622004
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Tron,161363.05739999996,94003502.72622003
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Elrond,161363.05739999993,94003502.72622001
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,EOS,161363.0574,94003502.72622001
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Cosmos,161363.0574,94003502.72622001
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Cardano,161363.0574,94003502.72621998
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Bitcoin,161363.05740000002,94003502.72622006
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Ethereum,161363.0574,94003502.72622003
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,EthereumClassic,161363.05740000002,94003502.72622
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Fantom,161363.0574,94003502.72622003
2022-12-01,2275,Bitfinex,CEX,Trading & Exchanges,Tezos,161363.05740000005,94003502.72622001
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Polygon,6513.7200000000075,3801079.204799999
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Optimism,6513.720000000007,3801079.2047999995
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Solana,6513.7200000000075,3801079.2048000004
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Algorand,6513.720000000007,3801079.2048
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Arbitrum,6513.720000000007,3801079.204800002
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Tron,6513.7200000000075,3801079.2048000004
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,EOS,6513.720000000005,3801079.2047999995
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Ethereum,6513.720000000007,3801079.2048
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Bitcoin,6513.7200000000075,3801079.2047999995
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Avalanche,6513.7200000000075,3801079.2047999995
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Litecoin,6513.720000000008,3801079.2047999995
2022-12-01,2276,Huobi,CEX,Trading & Exchanges,Ripple,6513.720000000007,3801079.204799999
