date,type,totalLiquidityUSD
2022-05-04 00:00:00,Asset Management,84.56149042784092
2022-05-04 00:00:00,"Infrastructure, Services & Financial Products",28.57350314347091
2022-05-04 00:00:00,"Lending, Borrowing & Real World Assets",112.4375632724303
2022-05-04 00:00:00,Privacy & Security,0.9064726835653302
2022-05-04 00:00:00,Trading & Exchanges,99.71727948433836
2022-05-05 00:00:00,Asset Management,89.74551309752307
2022-05-05 00:00:00,"Infrastructure, Services & Financial Products",30.31044921235364
2022-05-05 00:00:00,"Lending, Borrowing & Real World Assets",114.80436756723923
2022-05-05 00:00:00,Privacy & Security,0.9542226489390799
2022-05-05 00:00:00,Trading & Exchanges,103.93672473729227
2022-05-06 00:00:00,Asset Management,83.99515843158252
2022-05-06 00:00:00,"Infrastructure, Services & Financial Products",28.02945031458461
2022-05-06 00:00:00,"Lending, Borrowing & Real World Assets",110.25089527559481
2022-05-06 00:00:00,Privacy & Security,0.87647619196383
2022-05-06 00:00:00,Trading & Exchanges,98.8811367247974
2022-05-07 00:00:00,Asset Management,83.68136055566697
2022-05-07 00:00:00,"Infrastructure, Services & Financial Products",27.560660097373137
2022-05-07 00:00:00,"Lending, Borrowing & Real World Assets",109.34980616794742
2022-05-07 00:00:00,Privacy & Security,0.86668764545152
2022-05-07 00:00:00,Trading & Exchanges,97.40539660039228
2022-05-08 00:00:00,Asset Management,81.2876106013086
2022-05-08 00:00:00,"Infrastructure, Services & Financial Products",27.01617903235757
2022-05-08 00:00:00,"Lending, Borrowing & Real World Assets",104.86513598650907
2022-05-08 00:00:00,Privacy & Security,0.85415671975642
2022-05-08 00:00:00,Trading & Exchanges,95.09691237894238
2022-05-09 00:00:00,Asset Management,78.06515722052357
2022-05-09 00:00:00,"Infrastructure, Services & Financial Products",26.22057552493906
2022-05-09 00:00:00,"Lending, Borrowing & Real World Assets",99.87913834361215
2022-05-09 00:00:00,Privacy & Security,0.80342525067143
2022-05-09 00:00:00,Trading & Exchanges,92.75516289170255
2022-05-10 00:00:00,Asset Management,66.61300591109023
2022-05-10 00:00:00,"Infrastructure, Services & Financial Products",23.59798432710658
2022-05-10 00:00:00,"Lending, Borrowing & Real World Assets",83.86833583261117
2022-05-10 00:00:00,Privacy & Security,0.72037116138837
2022-05-10 00:00:00,Trading & Exchanges,81.77205347449802
2022-05-11 00:00:00,Asset Management,67.43887489471425
2022-05-11 00:00:00,"Infrastructure, Services & Financial Products",24.23111886492445
2022-05-11 00:00:00,"Lending, Borrowing & Real World Assets",81.48755435373643
2022-05-11 00:00:00,Privacy & Security,0.74700315814669
2022-05-11 00:00:00,Trading & Exchanges,81.48248916828365
2022-05-12 00:00:00,Asset Management,54.52532003062023
2022-05-12 00:00:00,"Infrastructure, Services & Financial Products",20.93544109979408
2022-05-12 00:00:00,"Lending, Borrowing & Real World Assets",69.17702140046698
2022-05-12 00:00:00,Privacy & Security,0.63192350791795
2022-05-12 00:00:00,Trading & Exchanges,68.27123124283894
2022-05-13 00:00:00,Asset Management,48.1213189254074
2022-05-13 00:00:00,"Infrastructure, Services & Financial Products",20.08394275185336
2022-05-13 00:00:00,"Lending, Borrowing & Real World Assets",59.710968775938845
2022-05-13 00:00:00,Privacy & Security,0.5791163548264999
2022-05-13 00:00:00,Trading & Exchanges,60.036783832126225
2022-05-14 00:00:00,Asset Management,48.68860448723425
2022-05-14 00:00:00,"Infrastructure, Services & Financial Products",20.58155615540934
2022-05-14 00:00:00,"Lending, Borrowing & Real World Assets",59.5885894772776
2022-05-14 00:00:00,Privacy & Security,0.5888020077165
2022-05-14 00:00:00,Trading & Exchanges,60.79380563986725
2022-05-15 00:00:00,Asset Management,48.08737897404662
2022-05-15 00:00:00,"Infrastructure, Services & Financial Products",20.43125154160159
2022-05-15 00:00:00,"Lending, Borrowing & Real World Assets",60.063494910284994
2022-05-15 00:00:00,Privacy & Security,0.61288047170811
2022-05-15 00:00:00,Trading & Exchanges,61.63023739365411
2022-05-16 00:00:00,Asset Management,50.60172184557159
2022-05-16 00:00:00,"Infrastructure, Services & Financial Products",21.15775276571901
2022-05-16 00:00:00,"Lending, Borrowing & Real World Assets",61.387540937418485
2022-05-16 00:00:00,Privacy & Security,0.62605453076168
2022-05-16 00:00:00,Trading & Exchanges,62.812357724879966
2022-05-17 00:00:00,Asset Management,46.011554493877775
2022-05-17 00:00:00,"Infrastructure, Services & Financial Products",20.65599909127462
2022-05-17 00:00:00,"Lending, Borrowing & Real World Assets",59.22951266316816
2022-05-17 00:00:00,Privacy & Security,0.6001454469840801
2022-05-17 00:00:00,Trading & Exchanges,60.355893538970456
2022-05-18 00:00:00,Asset Management,47.32337424334554
2022-05-18 00:00:00,"Infrastructure, Services & Financial Products",21.32516014812749
2022-05-18 00:00:00,"Lending, Borrowing & Real World Assets",60.03419277627767
2022-05-18 00:00:00,Privacy & Security,0.63509648610297
2022-05-18 00:00:00,Trading & Exchanges,61.223756257896696
2022-05-19 00:00:00,Asset Management,43.69108210653428
2022-05-19 00:00:00,"Infrastructure, Services & Financial Products",19.86194216598735
2022-05-19 00:00:00,"Lending, Borrowing & Real World Assets",57.854873514444655
2022-05-19 00:00:00,Privacy & Security,0.58160794603685
2022-05-19 00:00:00,Trading & Exchanges,58.064185891918065
2022-05-20 00:00:00,Asset Management,44.75070612053954
2022-05-20 00:00:00,"Infrastructure, Services & Financial Products",20.335840439098128
2022-05-20 00:00:00,"Lending, Borrowing & Real World Assets",58.67378968351754
2022-05-20 00:00:00,Privacy & Security,0.6041887766724501
2022-05-20 00:00:00,Trading & Exchanges,59.75907870573246
2022-05-21 00:00:00,Asset Management,44.38181732818764
2022-05-21 00:00:00,"Infrastructure, Services & Financial Products",19.0391108076589
2022-05-21 00:00:00,"Lending, Borrowing & Real World Assets",57.19677089424218
2022-05-21 00:00:00,Privacy & Security,0.58986175359346
2022-05-21 00:00:00,Trading & Exchanges,58.82455374454711
2022-05-22 00:00:00,Asset Management,44.9904131505559
2022-05-22 00:00:00,"Infrastructure, Services & Financial Products",19.565490857465647
2022-05-22 00:00:00,"Lending, Borrowing & Real World Assets",57.23205821286173
2022-05-22 00:00:00,Privacy & Security,0.6086633452273301
2022-05-22 00:00:00,Trading & Exchanges,59.362856357509266
2022-05-23 00:00:00,Asset Management,44.26151729617121
2022-05-23 00:00:00,"Infrastructure, Services & Financial Products",19.99555806681401
2022-05-23 00:00:00,"Lending, Borrowing & Real World Assets",59.30048725587564
2022-05-23 00:00:00,Privacy & Security,0.67036167989276
2022-05-23 00:00:00,Trading & Exchanges,60.84047468097394
2022-05-24 00:00:00,Asset Management,41.28798319880917
2022-05-24 00:00:00,"Infrastructure, Services & Financial Products",19.50378426089172
2022-05-24 00:00:00,"Lending, Borrowing & Real World Assets",59.24565205533379
2022-05-24 00:00:00,Privacy & Security,0.6392169840978401
2022-05-24 00:00:00,Trading & Exchanges,60.09998223288398
2022-05-25 00:00:00,Asset Management,41.844529062689034
2022-05-25 00:00:00,"Infrastructure, Services & Financial Products",19.52646550053445
2022-05-25 00:00:00,"Lending, Borrowing & Real World Assets",59.555267704607324
2022-05-25 00:00:00,Privacy & Security,0.67406217527206
2022-05-25 00:00:00,Trading & Exchanges,60.49281229166723
2022-05-26 00:00:00,Asset Management,41.2186419014897
2022-05-26 00:00:00,"Infrastructure, Services & Financial Products",19.333843270337848
2022-05-26 00:00:00,"Lending, Borrowing & Real World Assets",59.58219743144599
2022-05-26 00:00:00,Privacy & Security,0.6723140825888899
2022-05-26 00:00:00,Trading & Exchanges,60.42855300863765
2022-05-27 00:00:00,Asset Management,37.80407571127898
2022-05-27 00:00:00,"Infrastructure, Services & Financial Products",18.29936128760369
2022-05-27 00:00:00,"Lending, Borrowing & Real World Assets",57.43271950629859
2022-05-27 00:00:00,Privacy & Security,0.6270079628546099
2022-05-27 00:00:00,Trading & Exchanges,57.90370012344599
2022-05-28 00:00:00,Asset Management,36.86697483058526
2022-05-28 00:00:00,"Infrastructure, Services & Financial Products",17.94640505716676
2022-05-28 00:00:00,"Lending, Borrowing & Real World Assets",57.01493339255583
2022-05-28 00:00:00,Privacy & Security,0.67981128074727
2022-05-28 00:00:00,Trading & Exchanges,56.67665137054088
2022-05-29 00:00:00,Asset Management,39.53905161270135
2022-05-29 00:00:00,"Infrastructure, Services & Financial Products",18.216742600486402
2022-05-29 00:00:00,"Lending, Borrowing & Real World Assets",57.63610597409564
2022-05-29 00:00:00,Privacy & Security,0.6781673746294401
2022-05-29 00:00:00,Trading & Exchanges,57.26276534553949
2022-05-30 00:00:00,Asset Management,38.019338279891564
2022-05-30 00:00:00,"Infrastructure, Services & Financial Products",18.340253379943384
2022-05-30 00:00:00,"Lending, Borrowing & Real World Assets",57.76921826979081
2022-05-30 00:00:00,Privacy & Security,0.7098219665984299
2022-05-30 00:00:00,Trading & Exchanges,57.76207059470868
2022-05-31 00:00:00,Asset Management,41.490653077683625
2022-05-31 00:00:00,"Infrastructure, Services & Financial Products",19.92852868653459
2022-05-31 00:00:00,"Lending, Borrowing & Real World Assets",60.413375107789335
2022-05-31 00:00:00,Privacy & Security,0.76572844717302
2022-05-31 00:00:00,Trading & Exchanges,60.35791944694933
2022-06-01 00:00:00,Asset Management,41.13119298000261
2022-06-01 00:00:00,"Infrastructure, Services & Financial Products",19.85769804444054
2022-06-01 00:00:00,"Lending, Borrowing & Real World Assets",60.74276546279779
2022-06-01 00:00:00,Privacy & Security,0.74959871289046
2022-06-01 00:00:00,Trading & Exchanges,61.13904746190042
2022-06-02 00:00:00,Asset Management,38.30635074970175
2022-06-02 00:00:00,"Infrastructure, Services & Financial Products",18.85718294693119
2022-06-02 00:00:00,"Lending, Borrowing & Real World Assets",60.33121920332027
2022-06-02 00:00:00,Privacy & Security,0.6989220000380699
2022-06-02 00:00:00,Trading & Exchanges,58.36652682801754
2022-06-03 00:00:00,Asset Management,38.423189802559996
2022-06-03 00:00:00,"Infrastructure, Services & Financial Products",19.178453448815763
2022-06-03 00:00:00,"Lending, Borrowing & Real World Assets",62.02656546608747
2022-06-03 00:00:00,Privacy & Security,0.66967556126185
2022-06-03 00:00:00,Trading & Exchanges,58.9094230794539
2022-06-04 00:00:00,Asset Management,36.42614045449432
2022-06-04 00:00:00,"Infrastructure, Services & Financial Products",18.60463562336531
2022-06-04 00:00:00,"Lending, Borrowing & Real World Assets",61.65628818954605
2022-06-04 00:00:00,Privacy & Security,0.69596683233819
2022-06-04 00:00:00,Trading & Exchanges,57.58271213615636
2022-06-05 00:00:00,Asset Management,36.60515144584182
2022-06-05 00:00:00,"Infrastructure, Services & Financial Products",18.71464230624154
2022-06-05 00:00:00,"Lending, Borrowing & Real World Assets",61.71859767431628
2022-06-05 00:00:00,Privacy & Security,0.70762870227308
2022-06-05 00:00:00,Trading & Exchanges,57.2005120411867
2022-06-06 00:00:00,Asset Management,35.95693180937507
2022-06-06 00:00:00,"Infrastructure, Services & Financial Products",19.14880791577486
2022-06-06 00:00:00,"Lending, Borrowing & Real World Assets",62.17324596980544
2022-06-06 00:00:00,Privacy & Security,0.70328847556663
2022-06-06 00:00:00,Trading & Exchanges,57.257405971791364
2022-06-07 00:00:00,Asset Management,35.81144394189344
2022-06-07 00:00:00,"Infrastructure, Services & Financial Products",18.814707469023542
2022-06-07 00:00:00,"Lending, Borrowing & Real World Assets",62.88896459350374
2022-06-07 00:00:00,Privacy & Security,0.72805618493724
2022-06-07 00:00:00,Trading & Exchanges,57.962762431664416
2022-06-08 00:00:00,Asset Management,36.51149130909922
2022-06-08 00:00:00,"Infrastructure, Services & Financial Products",18.92809363881532
2022-06-08 00:00:00,"Lending, Borrowing & Real World Assets",62.97956978897809
2022-06-08 00:00:00,Privacy & Security,0.7158295228472099
2022-06-08 00:00:00,Trading & Exchanges,58.01515557571531
2022-06-09 00:00:00,Asset Management,35.86718498313218
2022-06-09 00:00:00,"Infrastructure, Services & Financial Products",18.63552500372525
2022-06-09 00:00:00,"Lending, Borrowing & Real World Assets",62.62385027911055
2022-06-09 00:00:00,Privacy & Security,0.70937931050736
2022-06-09 00:00:00,Trading & Exchanges,57.174099734175854
2022-06-10 00:00:00,Asset Management,34.859807734518675
2022-06-10 00:00:00,"Infrastructure, Services & Financial Products",18.49760975246361
2022-06-10 00:00:00,"Lending, Borrowing & Real World Assets",61.78575353990598
2022-06-10 00:00:00,Privacy & Security,0.74046220970635
2022-06-10 00:00:00,Trading & Exchanges,56.706219469080594
2022-06-11 00:00:00,Asset Management,33.43642705750279
2022-06-11 00:00:00,"Infrastructure, Services & Financial Products",17.41421577302505
2022-06-11 00:00:00,"Lending, Borrowing & Real World Assets",60.047960636368025
2022-06-11 00:00:00,Privacy & Security,0.6901965894411
2022-06-11 00:00:00,Trading & Exchanges,54.5705560561717
2022-06-12 00:00:00,Asset Management,31.02599953500066
2022-06-12 00:00:00,"Infrastructure, Services & Financial Products",16.12776339344845
2022-06-12 00:00:00,"Lending, Borrowing & Real World Assets",57.91046852842326
2022-06-12 00:00:00,Privacy & Security,0.63795407110086
2022-06-12 00:00:00,Trading & Exchanges,52.42596198468992
2022-06-13 00:00:00,Asset Management,29.05537197965192
2022-06-13 00:00:00,"Infrastructure, Services & Financial Products",15.126593340932942
2022-06-13 00:00:00,"Lending, Borrowing & Real World Assets",55.657057419262024
2022-06-13 00:00:00,Privacy & Security,0.56598577698766
2022-06-13 00:00:00,Trading & Exchanges,49.921871413726954
2022-06-14 00:00:00,Asset Management,25.81274084633607
2022-06-14 00:00:00,"Infrastructure, Services & Financial Products",13.40966682703896
2022-06-14 00:00:00,"Lending, Borrowing & Real World Assets",48.15999898167323
2022-06-14 00:00:00,Privacy & Security,0.48876536586795
2022-06-14 00:00:00,Trading & Exchanges,43.76775521157449
2022-06-15 00:00:00,Asset Management,25.485985710565597
2022-06-15 00:00:00,"Infrastructure, Services & Financial Products",13.304407100991341
2022-06-15 00:00:00,"Lending, Borrowing & Real World Assets",45.41777205737986
2022-06-15 00:00:00,Privacy & Security,0.48724600163133003
2022-06-15 00:00:00,Trading & Exchanges,42.797313406721166
2022-06-16 00:00:00,Asset Management,26.09803471788235
2022-06-16 00:00:00,"Infrastructure, Services & Financial Products",13.60327573629169
2022-06-16 00:00:00,"Lending, Borrowing & Real World Assets",45.51039488946475
2022-06-16 00:00:00,Privacy & Security,0.47963501200173997
2022-06-16 00:00:00,Trading & Exchanges,42.62923662673317
2022-06-17 00:00:00,Asset Management,24.011747919913454
2022-06-17 00:00:00,"Infrastructure, Services & Financial Products",12.34969203236053
2022-06-17 00:00:00,"Lending, Borrowing & Real World Assets",43.11594128297944
2022-06-17 00:00:00,Privacy & Security,0.4168035307342
2022-06-17 00:00:00,Trading & Exchanges,39.98868149435844
2022-06-18 00:00:00,Asset Management,23.996521372239652
2022-06-18 00:00:00,"Infrastructure, Services & Financial Products",12.708300620863449
2022-06-18 00:00:00,"Lending, Borrowing & Real World Assets",43.535236858089576
2022-06-18 00:00:00,Privacy & Security,0.48477302461102
2022-06-18 00:00:00,Trading & Exchanges,40.25709189323957
2022-06-19 00:00:00,Asset Management,22.488793042985698
2022-06-19 00:00:00,"Infrastructure, Services & Financial Products",11.76574253688243
2022-06-19 00:00:00,"Lending, Borrowing & Real World Assets",41.18383958752569
2022-06-19 00:00:00,Privacy & Security,0.4526632079412
2022-06-19 00:00:00,Trading & Exchanges,37.994475773058355
2022-06-20 00:00:00,Asset Management,23.632553407277573
2022-06-20 00:00:00,"Infrastructure, Services & Financial Products",12.542953612517731
2022-06-20 00:00:00,"Lending, Borrowing & Real World Assets",42.326614299288195
2022-06-20 00:00:00,Privacy & Security,0.48876086107778
2022-06-20 00:00:00,Trading & Exchanges,39.5658161584128
2022-06-21 00:00:00,Asset Management,24.736115998140498
2022-06-21 00:00:00,"Infrastructure, Services & Financial Products",12.66154464299844
2022-06-21 00:00:00,"Lending, Borrowing & Real World Assets",42.619655091834034
2022-06-21 00:00:00,Privacy & Security,0.49553429238677
2022-06-21 00:00:00,Trading & Exchanges,40.05513414293221
2022-06-22 00:00:00,Asset Management,25.11260695937347
2022-06-22 00:00:00,"Infrastructure, Services & Financial Products",12.81431605548378
2022-06-22 00:00:00,"Lending, Borrowing & Real World Assets",42.209557344760256
2022-06-22 00:00:00,Privacy & Security,0.50229173128102
2022-06-22 00:00:00,Trading & Exchanges,40.08633453299097
2022-06-23 00:00:00,Asset Management,24.787580877613177
2022-06-23 00:00:00,"Infrastructure, Services & Financial Products",12.813307742616699
2022-06-23 00:00:00,"Lending, Borrowing & Real World Assets",42.43497693768409
2022-06-23 00:00:00,Privacy & Security,0.4882815052491
2022-06-23 00:00:00,Trading & Exchanges,39.54797375540122
2022-06-24 00:00:00,Asset Management,26.0846315686809
2022-06-24 00:00:00,"Infrastructure, Services & Financial Products",13.552891305031432
2022-06-24 00:00:00,"Lending, Borrowing & Real World Assets",43.53373888950746
2022-06-24 00:00:00,Privacy & Security,0.5149177303757401
2022-06-24 00:00:00,Trading & Exchanges,41.01322951160678
2022-06-25 00:00:00,Asset Management,27.26661433414857
2022-06-25 00:00:00,"Infrastructure, Services & Financial Products",13.93445589458155
2022-06-25 00:00:00,"Lending, Borrowing & Real World Assets",44.456811472797774
2022-06-25 00:00:00,Privacy & Security,0.5378385027142399
2022-06-25 00:00:00,Trading & Exchanges,41.78499451061805
2022-06-26 00:00:00,Asset Management,27.93965080297321
2022-06-26 00:00:00,"Infrastructure, Services & Financial Products",14.0075780812572
2022-06-26 00:00:00,"Lending, Borrowing & Real World Assets",44.57620381990315
2022-06-26 00:00:00,Privacy & Security,0.5395036817861499
2022-06-26 00:00:00,Trading & Exchanges,41.91184254549784
2022-06-27 00:00:00,Asset Management,26.56658561380203
2022-06-27 00:00:00,"Infrastructure, Services & Financial Products",13.6642701764445
2022-06-27 00:00:00,"Lending, Borrowing & Real World Assets",44.04029209491123
2022-06-27 00:00:00,Privacy & Security,0.5264551969136501
2022-06-27 00:00:00,Trading & Exchanges,41.19450860067633
2022-06-28 00:00:00,Asset Management,25.443511732005533
2022-06-28 00:00:00,"Infrastructure, Services & Financial Products",13.385956464011581
2022-06-28 00:00:00,"Lending, Borrowing & Real World Assets",43.48257694217258
2022-06-28 00:00:00,Privacy & Security,0.5284983954679701
2022-06-28 00:00:00,Trading & Exchanges,40.883188963606976
2022-06-29 00:00:00,Asset Management,24.81808698760553
2022-06-29 00:00:00,"Infrastructure, Services & Financial Products",13.01783753323954
2022-06-29 00:00:00,"Lending, Borrowing & Real World Assets",42.63541657544437
2022-06-29 00:00:00,Privacy & Security,0.49412071492924
2022-06-29 00:00:00,Trading & Exchanges,40.136849887507566
2022-06-30 00:00:00,Asset Management,24.22155044068494
2022-06-30 00:00:00,"Infrastructure, Services & Financial Products",12.920364531081779
2022-06-30 00:00:00,"Lending, Borrowing & Real World Assets",42.36398699758133
2022-06-30 00:00:00,Privacy & Security,0.46720392176854003
2022-06-30 00:00:00,Trading & Exchanges,39.41293138673545
2022-07-01 00:00:00,Asset Management,24.21429167769813
2022-07-01 00:00:00,"Infrastructure, Services & Financial Products",12.801336130747918
2022-07-01 00:00:00,"Lending, Borrowing & Real World Assets",41.991967925151414
2022-07-01 00:00:00,Privacy & Security,0.44875919123038
2022-07-01 00:00:00,Trading & Exchanges,38.90266464683151
2022-07-02 00:00:00,Asset Management,24.24231432676395
2022-07-02 00:00:00,"Infrastructure, Services & Financial Products",12.545842941673328
2022-07-02 00:00:00,"Lending, Borrowing & Real World Assets",41.6457619607839
2022-07-02 00:00:00,Privacy & Security,0.44204511066572
2022-07-02 00:00:00,Trading & Exchanges,38.55833269701394
2022-07-03 00:00:00,Asset Management,23.99515359658349
2022-07-03 00:00:00,"Infrastructure, Services & Financial Products",12.63502332035985
2022-07-03 00:00:00,"Lending, Borrowing & Real World Assets",42.63117193120531
2022-07-03 00:00:00,Privacy & Security,0.43745268453128
2022-07-03 00:00:00,Trading & Exchanges,38.585941125845736
2022-07-04 00:00:00,Asset Management,23.95871576278138
2022-07-04 00:00:00,"Infrastructure, Services & Financial Products",12.757011978669938
2022-07-04 00:00:00,"Lending, Borrowing & Real World Assets",42.09610702674784
2022-07-04 00:00:00,Privacy & Security,0.43854491170118004
2022-07-04 00:00:00,Trading & Exchanges,38.82544317502546
2022-07-05 00:00:00,Asset Management,25.283421920968497
2022-07-05 00:00:00,"Infrastructure, Services & Financial Products",13.413977697572891
2022-07-05 00:00:00,"Lending, Borrowing & Real World Assets",43.76825726509741
2022-07-05 00:00:00,Privacy & Security,0.46247293273661
2022-07-05 00:00:00,Trading & Exchanges,39.90873173273292
2022-07-06 00:00:00,Asset Management,25.06744106180472
2022-07-06 00:00:00,"Infrastructure, Services & Financial Products",13.24428244371626
2022-07-06 00:00:00,"Lending, Borrowing & Real World Assets",43.625838388633944
2022-07-06 00:00:00,Privacy & Security,0.45666112721287994
2022-07-06 00:00:00,Trading & Exchanges,40.31740295917846
2022-07-07 00:00:00,Asset Management,25.690823960194518
2022-07-07 00:00:00,"Infrastructure, Services & Financial Products",13.52924632038772
2022-07-07 00:00:00,"Lending, Borrowing & Real World Assets",43.589987721059
2022-07-07 00:00:00,Privacy & Security,0.46724736713292997
2022-07-07 00:00:00,Trading & Exchanges,40.38913637190586
2022-07-08 00:00:00,Asset Management,26.22416018158179
2022-07-08 00:00:00,"Infrastructure, Services & Financial Products",13.49900443976414
2022-07-08 00:00:00,"Lending, Borrowing & Real World Assets",44.03074760331707
2022-07-08 00:00:00,Privacy & Security,0.47944128697447
2022-07-08 00:00:00,Trading & Exchanges,41.725438141971274
2022-07-09 00:00:00,Asset Management,25.800163473252912
2022-07-09 00:00:00,"Infrastructure, Services & Financial Products",13.63476174956971
2022-07-09 00:00:00,"Lending, Borrowing & Real World Assets",43.966273683532755
2022-07-09 00:00:00,Privacy & Security,0.47198280113527996
2022-07-09 00:00:00,Trading & Exchanges,41.57496356398853
2022-07-10 00:00:00,Asset Management,26.07031249230647
2022-07-10 00:00:00,"Infrastructure, Services & Financial Products",13.59175134096901
2022-07-10 00:00:00,"Lending, Borrowing & Real World Assets",43.97361335818708
2022-07-10 00:00:00,Privacy & Security,0.46957560781011004
2022-07-10 00:00:00,Trading & Exchanges,41.73079570791334
2022-07-11 00:00:00,Asset Management,25.29731623565823
2022-07-11 00:00:00,"Infrastructure, Services & Financial Products",13.20114953190781
2022-07-11 00:00:00,"Lending, Borrowing & Real World Assets",43.2930032903968
2022-07-11 00:00:00,Privacy & Security,0.437874895293
2022-07-11 00:00:00,Trading & Exchanges,40.64571918198248
2022-07-12 00:00:00,Asset Management,24.45539965332722
2022-07-12 00:00:00,"Infrastructure, Services & Financial Products",12.78548068328483
2022-07-12 00:00:00,"Lending, Borrowing & Real World Assets",41.947748216599535
2022-07-12 00:00:00,Privacy & Security,0.43935227030579
2022-07-12 00:00:00,Trading & Exchanges,39.175650444994595
2022-07-13 00:00:00,Asset Management,23.855202519489183
2022-07-13 00:00:00,"Infrastructure, Services & Financial Products",12.512072789282092
2022-07-13 00:00:00,"Lending, Borrowing & Real World Assets",40.82527730796719
2022-07-13 00:00:00,Privacy & Security,0.42761641233589004
2022-07-13 00:00:00,Trading & Exchanges,38.54321711300112
2022-07-14 00:00:00,Asset Management,24.74080070860944
2022-07-14 00:00:00,"Infrastructure, Services & Financial Products",13.3454017396495
2022-07-14 00:00:00,"Lending, Borrowing & Real World Assets",41.901503211072054
2022-07-14 00:00:00,Privacy & Security,0.44819654981217005
2022-07-14 00:00:00,Trading & Exchanges,39.558941602117244
2022-07-15 00:00:00,Asset Management,25.54885161628386
2022-07-15 00:00:00,"Infrastructure, Services & Financial Products",14.003996028234612
2022-07-15 00:00:00,"Lending, Borrowing & Real World Assets",42.7724647828004
2022-07-15 00:00:00,Privacy & Security,0.46761923444554004
2022-07-15 00:00:00,Trading & Exchanges,40.35839048585789
2022-07-16 00:00:00,Asset Management,25.8691786947389
2022-07-16 00:00:00,"Infrastructure, Services & Financial Products",14.23760054546986
2022-07-16 00:00:00,"Lending, Borrowing & Real World Assets",43.068750397426626
2022-07-16 00:00:00,Privacy & Security,0.4745808728883
2022-07-16 00:00:00,Trading & Exchanges,40.81656292858225
2022-07-17 00:00:00,Asset Management,27.21875869955756
2022-07-17 00:00:00,"Infrastructure, Services & Financial Products",14.86855485220193
2022-07-17 00:00:00,"Lending, Borrowing & Real World Assets",44.49585148637565
2022-07-17 00:00:00,Privacy & Security,0.51548099793406
2022-07-17 00:00:00,Trading & Exchanges,41.58638220217398
2022-07-18 00:00:00,Asset Management,27.180099824733613
2022-07-18 00:00:00,"Infrastructure, Services & Financial Products",14.76841309761983
2022-07-18 00:00:00,"Lending, Borrowing & Real World Assets",44.43325507813484
2022-07-18 00:00:00,Privacy & Security,0.5113989113687699
2022-07-18 00:00:00,Trading & Exchanges,41.25386390109316
2022-07-19 00:00:00,Asset Management,29.59745030306113
2022-07-19 00:00:00,"Infrastructure, Services & Financial Products",16.59326093555743
2022-07-19 00:00:00,"Lending, Borrowing & Real World Assets",46.59420818749476
2022-07-19 00:00:00,Privacy & Security,0.5792060765296899
2022-07-19 00:00:00,Trading & Exchanges,43.99864711641844
2022-07-20 00:00:00,Asset Management,30.199793707674647
2022-07-20 00:00:00,"Infrastructure, Services & Financial Products",16.61155451259532
2022-07-20 00:00:00,"Lending, Borrowing & Real World Assets",46.88232527224179
2022-07-20 00:00:00,Privacy & Security,0.56789841035022
2022-07-20 00:00:00,Trading & Exchanges,44.242034809127084
2022-07-21 00:00:00,Asset Management,29.38538442077159
2022-07-21 00:00:00,"Infrastructure, Services & Financial Products",16.12909704671214
2022-07-21 00:00:00,"Lending, Borrowing & Real World Assets",46.52875004279928
2022-07-21 00:00:00,Privacy & Security,0.5535000237484999
2022-07-21 00:00:00,Trading & Exchanges,43.632934296912325
2022-07-22 00:00:00,Asset Management,30.17939635153828
2022-07-22 00:00:00,"Infrastructure, Services & Financial Products",16.68429086588369
2022-07-22 00:00:00,"Lending, Borrowing & Real World Assets",46.871415718837156
2022-07-22 00:00:00,Privacy & Security,0.56375414786378
2022-07-22 00:00:00,Trading & Exchanges,44.407506526837246
2022-07-23 00:00:00,Asset Management,30.597955579640104
2022-07-23 00:00:00,"Infrastructure, Services & Financial Products",16.20482863866251
2022-07-23 00:00:00,"Lending, Borrowing & Real World Assets",45.926562953291324
2022-07-23 00:00:00,Privacy & Security,0.56894712950778
2022-07-23 00:00:00,Trading & Exchanges,44.21921009366648
2022-07-24 00:00:00,Asset Management,30.41904511491578
2022-07-24 00:00:00,"Infrastructure, Services & Financial Products",16.341079271210948
2022-07-24 00:00:00,"Lending, Borrowing & Real World Assets",45.66441539460113
2022-07-24 00:00:00,Privacy & Security,0.55805437535234
2022-07-24 00:00:00,Trading & Exchanges,44.336761927002264
2022-07-25 00:00:00,Asset Management,30.45979964362262
2022-07-25 00:00:00,"Infrastructure, Services & Financial Products",16.20273921842111
2022-07-25 00:00:00,"Lending, Borrowing & Real World Assets",45.62980551670633
2022-07-25 00:00:00,Privacy & Security,0.5546259310504
2022-07-25 00:00:00,Trading & Exchanges,44.97998946239897
2022-07-26 00:00:00,Asset Management,29.853908054917838
2022-07-26 00:00:00,"Infrastructure, Services & Financial Products",15.33949411177775
2022-07-26 00:00:00,"Lending, Borrowing & Real World Assets",44.47841407295463
2022-07-26 00:00:00,Privacy & Security,0.52119575726643
2022-07-26 00:00:00,Trading & Exchanges,42.49894648666435
2022-07-27 00:00:00,Asset Management,29.96835084520556
2022-07-27 00:00:00,"Infrastructure, Services & Financial Products",15.245546198909041
2022-07-27 00:00:00,"Lending, Borrowing & Real World Assets",44.50519164269063
2022-07-27 00:00:00,Privacy & Security,0.5181431732873699
2022-07-27 00:00:00,Trading & Exchanges,42.88926476389436
