user_address,timeStamp,stake_change,cumulative_stake,Year
0x9315f31456b4c1cebb8a3a83c7d4c9003b0f1ec1,2021-06-15,1.213381792637856e+19,2.461627721232073e+19,2021
0x9315f31456b4c1cebb8a3a83c7d4c9003b0f1ec1,2021-07-01,9.201813960950028e+18,3.3818091173270757e+19,2021
0x9315f31456b4c1cebb8a3a83c7d4c9003b0f1ec1,2021-07-14,7.195753500590287e+18,4.101384467386104e+19,2021
0x9315f31456b4c1cebb8a3a83c7d4c9003b0f1ec1,2021-07-26,6.553292532988381e+18,4.756713720684943e+19,2021
0x9315f31456b4c1cebb8a3a83c7d4c9003b0f1ec1,2021-08-14,7.202023827466724e+18,5.476916103431615e+19,2021
0x9315f31456b4c1cebb8a3a83c7d4c9003b0f1ec1,2021-09-19,1.061001015147294e+19,6.537917118578909e+19,2021
0x9315f31456b4c1cebb8a3a83c7d4c9003b0f1ec1,2021-10-21,5.839717713614513e+18,7.12188888994036e+19,2021
0x9315f31456b4c1cebb8a3a83c7d4c9003b0f1ec1,2021-11-22,6.431989435298481e+18,7.76508783347021e+19,2021
0x9315f31456b4c1cebb8a3a83c7d4c9003b0f1ec1,2022-03-23,1.032e+19,8.79708783347021e+19,2022
0x9318af62a5ba1a3eddd8e771293d8c8d2cef6df3,2021-07-12,1.25e+19,1.25e+19,2021
0x9319626bc2eb0a45d4ecd6bbc759fb2152f24de9,2023-04-13,1.879655e+19,1.879655e+19,2023
0x931a2bd5ea15eef8c715ec74ee08c7be99371159,2021-01-27,1.2517448177334856e+18,1.2517448177334856e+18,2021
0x931b693b63b58ed98a125ecea444068797b2a00a,2020-11-29,1e+18,1e+18,2020
0x931b693b63b58ed98a125ecea444068797b2a00a,2020-12-16,1e+19,1.1e+19,2020
0x931cc637f2f7c75dcc2765683359c315621f8d04,2021-09-02,1.3183841090946604e+18,1.3183841090946604e+18,2021
0x931e059dedbc4257b624abd61e3b09ddabe44486,2022-11-26,9.435627617539201e+19,9.435627617539201e+19,2022
0x9325564ade7683706107685cf1993678b1163261,2023-03-29,1.1e+19,1.1e+19,2023
0x932e3da577be329690698374cfa1d13f1f93da45,2023-02-23,6.022563284074259e+16,6.022563284074259e+16,2023
0x933037ae6db9856077de65b9be9083fc7b7b3b5e,2023-02-20,1e+18,1e+18,2023
0x9333ca5cf8713dcff635f7bfffb3b80fa6bd2419,2021-02-14,1.032941062e+19,1.032941062e+19,2021
0x9335b63f1e3991efa0283fcdc153f813ae2ce0c8,2021-10-15,6.48175003e+18,6.48175003e+18,2021
0x9336e67670b8b70abe8753efe7ebf60e6cdd0bed,2023-05-03,3.97697535e+18,3.97697535e+18,2023
0x933a9bf7296a270bfe05bbdfe876fe655911bfa7,2023-09-06,1.2666520210589783e+18,1.2666520210589783e+18,2023
0x933fc864bf8d639ee80cac93d959581f1294dbd7,2020-11-24,3.25e+19,3.25e+19,2020
0x93442eb8f90330704cfb2ba5da88d6bdddae6aa9,2023-06-20,2.02753864991552e+19,2.02753864991552e+19,2023
0x93495ba9a66d9aeb26b9f955ec7c31125528246f,2022-05-08,1.5063066333486825e+18,1.5063066333486825e+18,2022
0x9354f45b62c4217652053df752ae7ad2f9ff854a,2022-07-27,1.039068456283044e+19,1.039068456283044e+19,2022
0x9356511abd190b6a13ea300cda0cfbda06ce6272,2022-07-12,1.6387540649597227e+19,1.6387540649597227e+19,2022
0x935e9e5a9001c32fc2a71632e9ab661bd3246754,2021-11-17,1.99602078e+18,1.99602078e+18,2021
0x935fecd566b0b313f4a9b859ad02ddbbfd83dce7,2021-02-16,1.9347e+20,1.9347e+20,2021
0x935fecd566b0b313f4a9b859ad02ddbbfd83dce7,2021-06-01,3.778405e+20,5.713105e+20,2021
0x935fecd566b0b313f4a9b859ad02ddbbfd83dce7,2021-10-16,7.021099117993044e+20,1.2734204117993044e+21,2021
0x935fecd566b0b313f4a9b859ad02ddbbfd83dce7,2022-05-10,1.1416160914e+20,1.3875820209393044e+21,2022
0x935fecd566b0b313f4a9b859ad02ddbbfd83dce7,2022-09-18,6.907629980336416e+20,2.078345018972946e+21,2022
0x93615705c74bfd7d7c0b0d9cfd5d04ee00d90471,2021-03-11,3.443680397347993e+20,3.443680397347993e+20,2021
0x9363da9dcd95e87711277d0634c9385b943f40aa,2022-10-05,1.5395520625643745e+18,1.5395520625643745e+18,2022
0x936cc26436e1bbb6d28d46ff0b9458a3a86541a6,2022-02-11,2.337497736e+18,2.337497736e+18,2022
0x937271124746682e19bdd13ae3fb4801c6ca221d,2022-08-16,2.25e+18,2.25e+18,2022
0x9372a048f094062e60b20bc20bfcc4591e237019,2020-10-31,1e+21,1e+21,2020
0x937d9eec5e66ff49905e68ad143ef384d327fcd6,2021-09-25,1.9938922117243244e+18,1.9938922117243244e+18,2021
0x937df4e3d6db229a10ff0098ab3a1bcc40c33ea4,2021-12-18,2.4153836679950127e+19,2.4153836679950127e+19,2021
0x9380af5e997fe9ec94bac48aed1fcf3eed0f77fa,2023-03-04,1.5829036215882482e+19,1.5829036215882482e+19,2023
0x9381b0764e0020279078bfd4dec060977645efb8,2021-09-30,0.0,0.0,2021
0x9381b0764e0020279078bfd4dec060977645efb8,2023-12-14,6.980336570795472e+18,6.980336570795472e+18,2023
0x9383a4b77f360d3d769ea8fd61c2169d7fb0f79b,2022-09-18,6.107411986277794e+16,6.107411986277794e+16,2022
0x938728abc0bd173b8a4f07813810e224a5c3c166,2023-06-26,2.2716839823662523e+18,2.2716839823662523e+18,2023
0x9389e143dff86096766cd9ff82198857745a8d7b,2022-05-06,3.27321548e+19,3.27321548e+19,2022
0x938c6c571c568994f1d10a13d3103457e7d1f433,2021-03-01,1.3384e+19,1.3384e+19,2021
0x938f8a17308d8a9150428fd54f8ac702990a26fc,2023-09-30,6.54066326e+18,6.54066326e+18,2023
0x939a8010cedfce8ae0516ec6636f90576c029663,2021-01-13,5e+18,5e+18,2021
0x939c311d4e74e334a594fbe75d77acd6e256c1c8,2021-06-13,6.000000005585764e+18,6.000000005585764e+18,2021
0x939e0f3a0a4a9c2cd0be350db247a1b20a016191,2022-11-21,3.9335001119505926e+17,3.9335001119505926e+17,2022
0x939eb45599fff3d9bd4d621e91d1a35a1be75c56,2023-03-12,8.808434458592485e+17,8.808434458592485e+17,2023
0x93a3f9bfda56c8c650893e70367fd48badde8d2b,2021-09-03,7.70058e+18,7.70058e+18,2021
0x93a72b6cb640120ceabf3948506b16a96bbd45e0,2023-08-25,9.88545844055273e+21,9.88545844055273e+21,2023
0x93a99123b6cf9587fdfa007e42c04620ff1c0979,2021-06-05,6.044792382976222e+18,6.044792382976222e+18,2021
0x93a99123b6cf9587fdfa007e42c04620ff1c0979,2021-08-07,1.7259523303408937e+18,7.770744713317116e+18,2021
0x93ab7580493da8e78a31c31250d3c5524b7ffd0e,2022-09-16,1.0152608819893846e+18,1.0152608819893846e+18,2022
0x93af6b4b76f1af1fe323106d633a8e33a0f5f5d7,2022-02-11,2.037618439537004e+18,2.037618439537004e+18,2022
0x93b220bc7c36ea8e4c64192301b680273a184ec3,2021-07-11,2.0254118750176514e+19,2.0254118750176514e+19,2021
0x93b220bc7c36ea8e4c64192301b680273a184ec3,2021-07-23,5.4618513404005504e+17,2.080030388421657e+19,2021
0x93b37a8ca55f0328559399b2b236118de3dcd293,2021-07-20,1.0944726949583555e+17,1.0944726949583555e+17,2021
0x93b7b42dd29058e3500891582d602503311192f9,2021-05-26,1.0825e+19,1.0825e+19,2021
0x93b7b42dd29058e3500891582d602503311192f9,2021-06-29,1.0825e+19,2.165e+19,2021
0x93ba17bc335edccb02c78bca8f31944a16b1d664,2023-02-15,1.0842898097889667e+19,1.0842898097889667e+19,2023
0x93be7761f4c7153bc462a50f9eb5eb424c39c2cd,2021-02-25,1.56403602e+18,1.56403602e+18,2021
0x93bffef86d9b612e2a7cfd147b89fbd3f802061a,2020-10-18,2.6918191628840107e+21,2.6918191628840107e+21,2020
0x93c172014256a606d4e6fd73ed5e9b95cdbf4102,2021-10-24,5.092982378547737e+18,5.092982378547737e+18,2021
0x93c172014256a606d4e6fd73ed5e9b95cdbf4102,2023-04-25,5.707743193400605e+18,1.0800725571948341e+19,2023
0x93c7e0d4f52fdf234618e099acc455f3c13fa65c,2022-04-24,5.493519e+18,5.493519e+18,2022
0x93cea50fbce3b97146698e1e07f0b1ada810bfd7,2023-11-08,9.524070744432547e+19,9.524070744432547e+19,2023
0x93d2da51546a9a422f00277c388a53276fa7f685,2021-10-02,1.3297435646288524e+20,1.3297435646288524e+20,2021
0x93d2da51546a9a422f00277c388a53276fa7f685,2022-12-22,8.450476435542248e+18,1.4142483289842749e+20,2022
0x93d3726d5846c3bb1ad19d77d36f3b1973f25be6,2020-11-03,4e+19,4e+19,2020
0x93d849a31acea594a116b760bb6dd71bde536970,2021-06-01,1.0013065916e+20,1.0013065916e+20,2021
0x93d97177b554137c3fce0c468ed64812b31ba883,2021-10-25,1.94819728378632e+20,1.94819728378632e+20,2021
0x93dc8ca3332883e0df4efb63c94014cf1ad5da3c,2022-05-30,5.5410834113898045e+19,5.5410834113898045e+19,2022
0x93ecbc3940afd56850f868f46f43065625ea40e6,2021-10-01,5.86610702635085e+18,5.86610702635085e+18,2021
0x93f0930d837ff1a57256c73d92ad4e95d1e52743,2021-10-31,4.77891858132477e+19,4.77891858132477e+19,2021
0x93f0ba8e3ebb162d5ce69b3dfd1e420e8c7cf38b,2021-02-23,3.8353866070230884e+19,3.8353866070230884e+19,2021
0x93f3f612a525a59523e91cc5552f718df9fc0746,2021-02-28,7.139527524062493e+19,7.139527524062493e+19,2021
0x93f7cb21d6904492b33e0df24008c8b13ce64380,2021-02-09,5.647e+20,5.647e+20,2021
0x93f9981f54d717da61b9c76c3071175cd024a7cd,2021-05-25,6.23191794e+18,6.23191794e+18,2021
0x93fc1f35f53a9553534979233caf273214c51fd7,2021-02-21,3.999999951108888e+20,3.999999951108888e+20,2021
0x93fdaed7d733030e25ce05e88db1b075cab95d42,2023-02-18,9.995e+19,9.995e+19,2023
0x93ff0e88d4276590b63b6fa9c4883f9602b6dc50,2022-04-02,2.824137834805498e+18,2.824137834805498e+18,2022
0x940c88e70f4a4f5dac2be68a34b97a10152df7c8,2021-08-23,1.7907e+19,1.7907e+19,2021
0x94109b35fee4c92489beb6d14a973873fa39f3ec,2021-01-24,2.2511e+19,2.2511e+19,2021
0x9419278327a37fe4e1bf3950ad7c12095248114c,2021-05-21,7.5e+19,7.5e+19,2021
0x941a0406fd2f6a27b905b606e11dd07e083c7c8d,2022-03-19,2.4098655942503475e+18,2.4098655942503475e+18,2022
0x9424fe3d492792822b3348ae19a6dc20bd237b7b,2021-07-22,5e+18,5e+18,2021
0x9425d93fa42eb85fb4ec02e5e92e63c4251eb45f,2021-07-01,8.531039154310862e+17,8.531039154310862e+17,2021
0x942669b655d38a21b4fa832ff8eaa16473f208eb,2021-05-25,1.5719293091623332e+18,1.5719293091623332e+18,2021
0x94269a09c5fcbd5e88f9df13741997bc11735a9c,2022-05-19,1.3530676327177153e+19,1.3530676327177153e+19,2022
0x942708e71a5aff647fb8172cc0ab4c0539836463,2021-05-23,5.209758797224124e+19,5.209758797224124e+19,2021
0x9428e55418755b2f902d3b1f898a871ab5634182,2021-02-21,9.391524267681977e+20,9.391524267681977e+20,2021
0x9428e55418755b2f902d3b1f898a871ab5634182,2022-07-12,2.2263208561727355e+21,3.165473282940933e+21,2022
0x942ade85826c077228627b573535ec96fa087e8c,2021-07-12,8.213302382374248e+17,8.213302382374248e+17,2021
0x942ade85826c077228627b573535ec96fa087e8c,2021-08-02,3.5669509196595565e+17,1.1780253302033805e+18,2021
0x942f42797264377a483a77ba4dec3350066692b8,2023-06-24,6.86033626e+18,6.86033626e+18,2023
0x9431e0e583a9f68abe709d755403ebf6be0fbf1a,2021-04-08,2e+20,2e+20,2021
0x943c3fe9cfd20ac7695ce03178029d306a36ad4d,2021-10-02,5.3627638277095465e+19,5.3627638277095465e+19,2021
0x9441193b688fe91e3be858d89eb49b71db1e2482,2022-05-16,1.1927965403223776e+21,1.1927965403223776e+21,2022
0x9444436e6ba977612be1dc9d1174b60e5f794544,2021-03-19,5.070663975677256e+19,5.070663975677256e+19,2021
0x94458aa887d18f85003c3b0391594767ddc733fb,2021-12-25,1.504254289434816e+20,1.504254289434816e+20,2021
0x94458aa887d18f85003c3b0391594767ddc733fb,2021-12-28,5.114434401811502e+18,1.555398633452931e+20,2021
0x94458aa887d18f85003c3b0391594767ddc733fb,2021-12-29,2.3731999964323732e+20,3.928598629885304e+20,2021
0x94458aa887d18f85003c3b0391594767ddc733fb,2021-12-31,5.874010569693825e+19,4.515999686854687e+20,2021
0x94458aa887d18f85003c3b0391594767ddc733fb,2022-03-23,1.57694e+20,6.092939686854687e+20,2022
0x9447600258b8cf953002e87a1daaa85949af06fd,2020-11-01,1.489544506151855e+18,1.489544506151855e+18,2020
0x94515e8649804334b7b06a7606f03bbcb88e3550,2023-11-02,2e+19,2e+19,2023
0x9452d07387fefead9fbec9bb38ce0d18eea9ba06,2022-06-27,4.027e+19,4.027e+19,2022
0x945554b52dbefcebe7ca955176b8ecdd60b3f015,2020-11-24,9.190513528681546e+18,9.190513528681546e+18,2020
0x945554b52dbefcebe7ca955176b8ecdd60b3f015,2020-12-24,2.000035970248328e+18,1.1190549498929873e+19,2020
0x945a5facf719b42786e54c9688092908444d9471,2023-01-25,5.810757972864108e+19,5.810757972864108e+19,2023
0x945aa4b1a27ee49cdc1cc0d930c60ffa454a234b,2021-06-19,1.069943824675132e+18,1.069943824675132e+18,2021
0x945aea105ef7ab853949ae83a3d3f590cf62601c,2022-01-18,1.5e+19,1.5e+19,2022
0x945d5bcda8dcd9cd8b221fd23cf4b6c0e7e50bd5,2021-03-11,1.200162e+19,1.200162e+19,2021
0x9460e4b67c52cfc16e02a7ddf8279b4920a592be,2022-07-29,9.736818693546551e+18,9.736818693546551e+18,2022
0x94612c0fccaf013ef82c06ddbd6bf0b993d7e016,2021-02-11,5.365300913510641e+19,5.365300913510641e+19,2021
0x946240aa2f50c04f777fde5808bab4dae511cc78,2021-05-25,7.583e+18,7.583e+18,2021
0x9463b9d2301cf23a585da395d07fd0d885c4d8ea,2021-10-06,1.5379713374145923e+19,1.5379713374145923e+19,2021
0x94643f9e1cad703785a6dccdbdfba7dbe476b56f,2021-05-08,1.5741636731584496e+19,1.5741636731584496e+19,2021
0x9469c98be5afd94cd601e094bc401ddd37f480a3,2021-02-15,7.61702152206283e+19,7.61702152206283e+19,2021
0x946a7f01faac21d2e9a81e1e9b4bb4aecb0cedd9,2021-02-24,1.1308941442531072e+19,1.1308941442531072e+19,2021
0x946bd6f08fec2f1540d504eddf2b7d8fa1d9026e,2021-01-23,1.1579e+18,1.1579e+18,2021
0x946f9472357846ece9d937482ff92e4f393a9af0,2022-09-05,6.27296167658136e+18,6.27296167658136e+18,2022
0x94737fe4f7caf3c9c2f40451bbbfd7b00fad48c6,2021-07-19,1.0021946951459496e+18,1.0021946951459496e+18,2021
0x9473b5f8dd3b0f28e80e842ada230e08eb945194,2021-08-13,2.4719058480552945e+18,2.4719058480552945e+18,2021
0x9478620d6f20535e36418c99a6ca2c8e6d6927e2,2023-07-12,2.9988649048775726e+18,2.9988649048775726e+18,2023
0x947902660bb753b7562fb731c10c2258d4f6ba13,2023-12-01,1.35927e+19,1.35927e+19,2023
0x947b7742c403f20e5faccdac5e092c943e7d0277,2021-10-03,2.942573449121676e+20,2.942573449121676e+20,2021
0x9483ca68f9ae8af6208fdb7deb7ca728cdf3d659,2023-12-03,1.7106993387255675e+18,1.7106993387255675e+18,2023
0x949221ea636143904c763188b4b76c492355c2bf,2021-06-21,3e+19,3e+19,2021
0x9494c693340700d0d19a6a0841a0f9ae421135b9,2020-11-20,3.39732e+19,3.39732e+19,2020
0x94997e6dfec35c7730f7153e48ec00173f7b8340,2021-11-28,2.5807521330494177e+18,2.5807521330494177e+18,2021
0x949b198324e7b92442c2ccf73bac6e3ef3a3a0a3,2020-11-13,1.01e+18,1.01e+18,2020
0x94a26ecabf6232069512bf36db183691c83184c6,2023-10-28,6.741615638661108e+17,6.741615638661108e+17,2023
0x94a37c367508f089a02fd6dd18e678c70a7e9543,2021-02-26,2.09726545e+20,2.09726545e+20,2021
0x94a37c367508f089a02fd6dd18e678c70a7e9543,2022-06-02,1.0193182187296238e+19,2.1991972718729622e+20,2022
0x94a465183ff9a939295d3c8cc09b5ca27a63fb9c,2021-08-29,1.5e+19,1.5e+19,2021
0x94a468fcb53a043bf5cd95ef21892e02c71134be,2020-11-03,1.9928268e+20,1.9928268e+20,2020
0x94a468fcb53a043bf5cd95ef21892e02c71134be,2022-03-10,2.5039012201990914e+19,2.243216922019909e+20,2022
0x94a9420c7d9cc099cfbcd69ed5ae983abbd7d4d4,2022-06-18,5.192859212199729e+16,5.192859212199729e+16,2022
0x94aa7971ed476a7acc1cee6ccacb88012898221e,2021-03-13,1.125898e+19,1.125898e+19,2021
0x94b0058cc348e52be0e13a55fdc1467b552588ea,2021-11-16,1.5499825346719097e+19,1.5499825346719097e+19,2021
0x94b27b52e0a188c3d5c4be7e39d04094cbf1a5bf,2022-03-04,4.1591964817399224e+18,4.1591964817399224e+18,2022
0x94b7f3a1a92af51b4703984b362a09728f9eced3,2021-06-26,3.861214881851341e+17,3.861214881851341e+17,2021
0x94b7f3a1a92af51b4703984b362a09728f9eced3,2021-07-11,6.061271823371028e+17,9.922486705222369e+17,2021
0x94b7f3a1a92af51b4703984b362a09728f9eced3,2022-05-24,3.0768147858374794e+18,4.0690634563597164e+18,2022
0x94c459f5047cb627a644ccad8ea4b3839bde144c,2023-11-12,4.04e+18,4.04e+18,2023
0x94c5b9797f829ddb04ec8e7d77abe96a888c2c4d,2022-08-22,6.362827662022756e+18,6.362827662022756e+18,2022
0x94c97d2659a49b00781556cf59c1967debae2972,2020-12-13,2.7242304824851526e+19,2.7242304824851526e+19,2020
0x94cd1fe24f60b04c1c4e9c51bbda8d77ac796173,2021-07-16,1.1076892082451944e+20,1.1076892082451944e+20,2021
0x94d3dbaadfc0b8a84833789b262277f111af7ce5,2023-02-23,2.195879911526255e+18,2.195879911526255e+18,2023
0x94d3fa06d4e87bf741488a37504bee80bcab7daf,2020-12-29,2.489473082184689e+19,2.489473082184689e+19,2020
0x94d3fa06d4e87bf741488a37504bee80bcab7daf,2021-04-03,7e+18,3.189473082184689e+19,2021
0x94d95c91a7a11959fe1c0087387a505ca8cac118,2021-11-16,6.776505262e+19,6.776505262e+19,2021
0x94da175d52afe4e52b2cb3a4cb7c1773fc3976e4,2020-11-10,1.9210582770198753e+19,1.9210582770198753e+19,2020
0x94dda19b77c02b0ec350e91275f98431cd4e0279,2021-10-19,3.248405008279942e+19,3.248405008279942e+19,2021
0x94de01894fbaae7e731c4341c72fe65991458d40,2022-01-01,7.049735983210808e+19,7.049735983210808e+19,2022
0x94dfce828c3daaf6492f1b6f66f9a1825254d24b,2021-09-14,2.580310997838444e+19,2.580310997838444e+19,2021
0x94dfce828c3daaf6492f1b6f66f9a1825254d24b,2022-09-17,9.23210141766563e+18,3.503521139605007e+19,2022
0x94e2bd0060eea1ab95f3774f3052eee2db6b60b4,2021-11-03,1.0755639824559066e+20,1.0755639824559066e+20,2021
0x94e2dcf00cf7e33a4643478bb458b8123043116e,2020-10-30,2.151211945525556e+20,2.151211945525556e+20,2020
0x94e64d925ea0d2ea9b143bce58a74946cf76da92,2022-05-12,1.5843001511331627e+19,1.5843001511331627e+19,2022
0x94e707dfcaba0a1f25e7e0378952b6e4ec7fd298,2021-01-14,1.707875000051242e+19,1.707875000051242e+19,2021
0x94e724f2931ca8b0ca495e04364c6f8a6a140d2b,2023-01-01,2.9e+19,2.9e+19,2023
0x94eb2a5ec8e873eb2710488ae0f3793499371517,2022-08-05,2.579313202634387e+18,2.579313202634387e+18,2022
0x94ed6ae550c3e56963b813eb23088e55304801d0,2021-03-01,7.849862568218485e+18,7.849862568218485e+18,2021
0x94ee11855595a6a355c93eb938b87b08b13b57b7,2021-04-02,5.00825e+19,5.00825e+19,2021
0x94ee9c600870c4199a1af8496eeb3087f2d1c32f,2022-08-12,1.6469695140260833e+18,1.6469695140260833e+18,2022
0x94f3ce3d11a700597eb479dcbf1cf5c38f9da0f4,2020-11-26,3.05348441e+18,3.05348441e+18,2020
0x94f7652b8cb583aafb457915fca26df2ab6953dd,2020-10-20,3.01136782e+19,3.01136782e+19,2020
0x94f92f2c89f426be5628eac85c024604614c798e,2021-01-15,6.953978815e+19,6.953978815e+19,2021
0x94f939704e811d9e65fc57d11c836c4809cd116c,2020-10-18,9.9183e+18,9.9183e+18,2020
0x94f9537748bdf3ca86abfac7cca094096f555008,2021-11-05,1.3253436331851552e+17,1.3253436331851552e+17,2021
0x94f956cfc61d7cd4437c1601dcb422fb977d9bf9,2021-11-22,4.48060680868266e+18,4.48060680868266e+18,2021
0x94fce6639079e0a2a46e3e8d2af801dae47ffa8f,2021-11-30,1.93779724e+18,1.93779724e+18,2021
0x94fe0a00199a255185a15d6b4b61a6266f2eabd2,2022-03-02,3.2025626795437536e+20,3.2025626795437536e+20,2022
0x94fe3ad91dacba8ec4b82f56ff7c122181f1535d,2021-05-01,2.2605310548453827e+19,2.2605310548453827e+19,2021
0x9503d0db15b885d03a78da99381b10a23f513ad9,2021-02-14,1.8960948803e+20,1.8960948803e+20,2021
0x9503f753692df9affa5b15efe56977c7186738f5,2021-02-08,4e+19,4e+19,2021
0x9503f753692df9affa5b15efe56977c7186738f5,2021-04-27,1.6602959e+20,2.0602959e+20,2021
0x9509753d4c160cf5d3ef6f745366a1323f22ae52,2021-01-27,2.9885737935436723e+18,2.9885737935436723e+18,2021
0x950e5bbdadf252609f49b2cd45222cd3280f35d6,2023-12-16,5.052321960165763e+19,5.052321960165763e+19,2023
0x951468e27f0e2186fca45238f9aff9556c0c9470,2020-11-01,9.948757200088752e+18,9.948757200088752e+18,2020
0x9517dd3573a349aecaba61b67fa22d74ab2e7460,2022-12-30,1.5687715116410606e+19,1.5687715116410606e+19,2022
0x9517dd3573a349aecaba61b67fa22d74ab2e7460,2023-02-13,6.007068761433361e+18,2.169478387784397e+19,2023
0x9517dd3573a349aecaba61b67fa22d74ab2e7460,2023-02-27,1.00177e+19,3.171248387784397e+19,2023
0x9519847da8d4a76386d5e72407ed52591bc77353,2021-01-15,2.912e+20,2.912e+20,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-10,1.026558825763001e+21,1.026558825763001e+21,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-11,1.6312269760691685e+22,1.7338828586454685e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-12,4.568428064124464e+18,1.734339701451881e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-13,2.351577527597238e+18,1.7345748592046406e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-15,3.099908128308705e+19,1.7376747673329494e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-18,2.907892185632875e+20,1.7667536891892782e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-23,5.890335241475625e+21,2.3557872133368405e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-27,2.073825200370914e+20,2.37652546534055e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-28,4.957523257184659e+20,2.4261006979123965e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-06-29,1.632181633687056e+18,2.426263916075765e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-07-02,7.077246079192662e+20,2.4970363768676918e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-07-05,1.9046795924947517e+19,2.4989410564601863e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-07-08,2.0997258690447373e+20,2.5199383151506337e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-07-10,2.1332981695988557e+20,2.541271296846622e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-07-13,1.7965512229211312e+19,2.5430678480695436e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-07-14,1.0577457181410432e+21,2.6488424198836477e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-07-18,2.8674792406624584e+20,2.6775172122902723e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-08-11,4.532360460645038e+20,2.722840816896723e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-08-13,1.483463308930634e+19,2.7243242802056534e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-08-14,2.5252573140641194e+19,2.7268495375197176e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-08-18,3.5449634870620213e+19,2.7303945010067794e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-08-22,2.5599828209519567e+19,2.7329544838277314e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-08-28,3.5453984289442853e+19,2.7364998822566757e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-05,1.0177785746064641e+20,2.7466776680027405e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-11,3.0559121178548912e+19,2.7497335801205953e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-12,1.27422153203993e+20,2.7624757954409948e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-16,6.800191582432516e+19,2.769275987023427e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-18,9.300811306924476e+19,2.7785767983303516e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-20,2.039358309529649e+18,2.7787807341613045e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-21,8.242809681171015e+19,2.7870235438424756e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-24,2.488506038295926e+20,2.8119086042254347e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-28,1.1593717318461522e+20,2.8235023215438963e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-09-29,5.896813485409273e+19,2.8293991350293055e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-01,3.329034501503935e+20,2.862689480044345e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-02,1.2253657735142744e+20,2.8749431377794878e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-03,3.245766373046313e+19,2.878188904152534e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-04,2.461846226406664e+19,2.8806507503789405e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-07,2.5470727088286663e+20,2.9061214774672272e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-10,4.937865805123249e+19,2.9110593432723506e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-12,1.8129322189823567e+18,2.9112406364942487e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-14,2.5347472849306763e+19,2.9137753837791793e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-17,9.223501392978866e+18,2.9146977339184775e+22,2021
0x951e0e67d620850c07ad94bbd887a79e9f2689f7,2021-10-18,6.880473483902487e+19,2.92157820740238e+22,2021
